recording_id,source,source_url,download_url,file_name,local_path,genus,species,species_latin,species_common_en,group,country,location,latitude,longitude,altitude_m,date_recorded,time_recorded,uploaded_date,recordist,license_url,license_class,quality,sound_type,sex,life_stage,method,animal_seen,playback_used,temperature_c,device,microphone,sample_rate_hz,duration_text,duration_s,remarks,quality_flag,usable_for_training,usable_for_public_release,split,notes
867376,xeno-canto,https://xeno-canto.org/867376,https://xeno-canto.org/867376/download,XC867376-lepu8006_250.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Greece,"Lefkas, Vasiliki",38.6333,20.6167,10,1980-07-21,?,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.5,Racal (Tape),"B&K 1/4""",250000,0:02,2.0,Filename: lepu8006_250.wav;  light: position-detection lamp;  tape no.: R80-4;  oder CH0742.;,ok,yes,yes,,
867375,xeno-canto,https://xeno-canto.org/867375,https://xeno-canto.org/867375/download,XC867375-lepu8005_250.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Greece,"Lefkas, Vasiliki",38.6333,20.6167,10,1980-07-21,?,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.5,Racal (Tape),"B&K 1/4""",250000,0:09,9.0,Filename: lepu8005_250.wav;  light: position-detection lamp;  tape no.: R80-4;  oder CH0742.;,ok,yes,yes,,
867374,xeno-canto,https://xeno-canto.org/867374,https://xeno-canto.org/867374/download,XC867374-lepu8004_250.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Greece,"Lefkas, Vasiliki",38.6333,20.6167,10,1980-07-21,?,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.5,Racal (Tape),"B&K 1/4""",250000,0:02,2.0,Filename: lepu8004_250.wav;  light: position-detection lamp;  tape no.: R80-4;  oder CH0742.;,ok,yes,yes,,
867373,xeno-canto,https://xeno-canto.org/867373,https://xeno-canto.org/867373/download,XC867373-lepu8003_250.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Greece,"Lefkas, Vasiliki",38.6333,20.6167,10,1980-07-21,?,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.5,Racal (Tape),"B&K 1/4""",250000,0:00,0.0,Filename: lepu8003_250.wav;  light: position-detection lamp;  tape no.: R80-4;  oder CH0742.;,ok,yes,yes,,
867372,xeno-canto,https://xeno-canto.org/867372,https://xeno-canto.org/867372/download,XC867372-lepu8002_250.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Greece,"Lefkas, Vasiliki",38.6333,20.6167,10,1980-07-21,?,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.5,Racal (Tape),"B&K 1/4""",250000,0:27,27.0,Filename: lepu8002_250.wav;  light: position-detection lamp;  tape no.: R80-4;  oder CH0742.;,ok,yes,yes,,
867371,xeno-canto,https://xeno-canto.org/867371,https://xeno-canto.org/867371/download,XC867371-lepu8001_250.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Greece,"Lefkas, Vasiliki",38.6333,20.6167,10,1980-07-21,?,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.5,Racal (Tape),"B&K 1/4""",250000,0:11,11.0,Filename: lepu8001_250.wav;  light: position-detection lamp;  tape no.: R80-4;  oder CH0742.;,ok,yes,yes,,
867370,xeno-canto,https://xeno-canto.org/867370,https://xeno-canto.org/867370/download,XC867370-lepu7908.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Greece,"Khalkidhiki, Cholomon-Geb. Passhöhe d.Strasse",40.4667,23.5333,950,1979-08-22,?,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.5,Uher 4200IC (Tape),,44100,0:13,13.0,Filename: lepu7908.wav;  tape no.: U14g.;,ok,yes,yes,,
867369,xeno-canto,https://xeno-canto.org/867369,https://xeno-canto.org/867369/download,XC867369-lepu7907.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Greece,"Khalkidhiki, Cholomon-Geb. Passhöhe d.Strasse",40.4667,23.5333,950,1979-08-22,?,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.5,Uher 4200IC (Tape),,44100,0:09,9.0,Filename: lepu7907.wav;  tape no.: U14g.;,ok,yes,yes,,
867368,xeno-canto,https://xeno-canto.org/867368,https://xeno-canto.org/867368/download,XC867368-lepu7906.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Greece,"Khalkidhiki, Cholomon-Geb. Passhöhe d.Strasse",40.4667,23.5333,950,1979-08-22,?,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.5,Uher 4200IC (Tape),,44100,0:18,18.0,Filename: lepu7906.wav;  tape no.: U14g.;,ok,yes,yes,,
867367,xeno-canto,https://xeno-canto.org/867367,https://xeno-canto.org/867367/download,XC867367-lepu7905.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Greece,"Khalkidhiki, Cholomon-Geb. Passhöhe d.Strasse",40.4667,23.5333,950,1979-08-22,?,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.5,Uher 4200IC (Tape),,44100,0:11,11.0,Filename: lepu7905.wav;  tape no.: U14g.;,ok,yes,yes,,
867366,xeno-canto,https://xeno-canto.org/867366,https://xeno-canto.org/867366/download,XC867366-lepu7802.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Germany,"Baden-Württemberg, Schönberg bei Freiburg",47.9833,7.8167,,1978-08-31,23:30,2024-02-01,K.-G. Heller,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,23.0,Uher 4200IC (Tape),,44100,0:09,9.0,Filename: lepu7802.wav;  tape no.: U4.;,ok,yes,yes,,
860887,xeno-canto,https://xeno-canto.org/860887,https://xeno-canto.org/860887/download,XC860887-IT10his1_Take84.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Italy,"Calabria, above Trecchina, 17VI2010, loc2",40.0262,15.7515,425,2010-07-24,23:35,2024-01-09,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,22.4,Tascam HD-P2 (CF),Pettersson Ultrasound Detector D240,44100,0:27,27.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
860886,xeno-canto,https://xeno-canto.org/860886,https://xeno-canto.org/860886/download,XC860886-IT10his1_Take77.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Italy,"Calabria, above Trecchina, 17VI2010, loc2",40.0262,15.7515,425,2010-07-23,23:06,2024-01-09,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,25.7,Tascam HD-P2 (CF),Pettersson Ultrasound Detector D240,44100,0:13,13.0,"specimen 1, batdetector, Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com)",ok,yes,yes,,
860885,xeno-canto,https://xeno-canto.org/860885,https://xeno-canto.org/860885/download,XC860885-IT10his1_Take76.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Italy,"Calabria, above Trecchina, 17VI2010, loc2",40.0262,15.7515,425,2010-07-23,23:04,2024-01-09,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,25.7,Tascam HD-P2 (CF),Pettersson Ultrasound Detector D240,44100,0:04,4.0,"specimen 1, batdetector, Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com)",ok,yes,yes,,
860884,xeno-canto,https://xeno-canto.org/860884,https://xeno-canto.org/860884/download,XC860884-IT10his1_Take126.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,France,"Alpes-de-Haute-Provence, Jausiers, 22VIII2010",44.4112,6.7326,1220,2010-10-01,19:44,2024-01-09,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,14.0,Tascam HD-P2 (CF),Pettersson Ultrasound Detector D240,44100,0:02,2.0,"16gr, specimen 4, Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com)",ok,yes,yes,,
860883,xeno-canto,https://xeno-canto.org/860883,https://xeno-canto.org/860883/download,XC860883-IT10his1_Take125.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,France,"Alpes-de-Haute-Provence, Jausiers, 22VIII2010",44.4112,6.7326,1220,2010-10-01,18:30,2024-01-09,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,16.0,Tascam HD-P2 (CF),Pettersson Ultrasound Detector D240,44100,0:02,2.0,"specimen 2, probably RMNH.INS.911180",ok,yes,yes,,
860882,xeno-canto,https://xeno-canto.org/860882,https://xeno-canto.org/860882/download,XC860882-IT10his1_Take124.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,France,"Alpes-de-Haute-Provence, Jausiers, 22VIII2010",44.4112,6.7326,1220,2010-10-01,18:24,2024-01-09,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,15.9,Tascam HD-P2 (CF),Pettersson Ultrasound Detector D240,44100,0:02,2.0,"16gr, specimen 3, Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com)",ok,yes,yes,,
860874,xeno-canto,https://xeno-canto.org/860874,https://xeno-canto.org/860874/download,XC860874-dat141-006.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Vaals, Vijlen",50.7626,5.9557,,2001-08-11,23:30,2024-01-09,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,15.0,Tascam DA-P1 (DAT),Pettersson Ultrasound Detector D240,256000,1:16,76.0,"batdetector 40kHz, 15°C",ok,yes,yes,,
860872,xeno-canto,https://xeno-canto.org/860872,https://xeno-canto.org/860872/download,XC860872-dat141-004.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Vaals, Vijlen",50.7626,5.9557,,2001-08-11,23:30,2024-01-09,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,15.0,Tascam DA-P1 (DAT),Pettersson Ultrasound Detector D240,256000,0:38,38.0,"batdetector 40kHz, 15°C",ok,yes,yes,,
860833,xeno-canto,https://xeno-canto.org/860833,https://xeno-canto.org/860833/download,XC860833-2006Cors2_Take10.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,France,"Corsica, Gradella",42.3064,8.6449,,2006-08-08,01:06,2024-01-09,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,25.0,Tascam HD-P2 (CF),Pettersson Ultrasound Detector D240,44100,0:08,8.0,,ok,yes,yes,,
853345,xeno-canto,https://xeno-canto.org/853345,https://xeno-canto.org/853345/download,XC853345-PLEAUS_20200821_224238.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:42,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853263,xeno-canto,https://xeno-canto.org/853263,https://xeno-canto.org/853263/download,XC853263-PIPPIP_20200821_231920.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,23:19,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,19.0,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853262,xeno-canto,https://xeno-canto.org/853262,https://xeno-canto.org/853262/download,XC853262-PIPPIP_20200821_230550.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,23:05,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853261,xeno-canto,https://xeno-canto.org/853261,https://xeno-canto.org/853261/download,XC853261-PIPPIP_20200821_230201.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,23:02,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853260,xeno-canto,https://xeno-canto.org/853260,https://xeno-canto.org/853260/download,XC853260-PIPPIP_20200821_230011.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,23:00,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853259,xeno-canto,https://xeno-canto.org/853259,https://xeno-canto.org/853259/download,XC853259-PIPPIP_20200821_225823.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:58,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853258,xeno-canto,https://xeno-canto.org/853258,https://xeno-canto.org/853258/download,XC853258-PIPPIP_20200821_225604.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:56,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853257,xeno-canto,https://xeno-canto.org/853257,https://xeno-canto.org/853257/download,XC853257-PIPPIP_20200821_224748.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:47,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853256,xeno-canto,https://xeno-canto.org/853256,https://xeno-canto.org/853256/download,XC853256-PIPPIP_20200821_224630.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:46,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853255,xeno-canto,https://xeno-canto.org/853255,https://xeno-canto.org/853255/download,XC853255-PIPPIP_20200821_224410.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:44,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853254,xeno-canto,https://xeno-canto.org/853254,https://xeno-canto.org/853254/download,XC853254-PIPPIP_20200821_224355.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:43,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853253,xeno-canto,https://xeno-canto.org/853253,https://xeno-canto.org/853253/download,XC853253-PIPPIP_20200821_224223.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:42,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853231,xeno-canto,https://xeno-canto.org/853231,https://xeno-canto.org/853231/download,XC853231-PIPPIP_20200821_222652.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:26,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853230,xeno-canto,https://xeno-canto.org/853230,https://xeno-canto.org/853230/download,XC853230-PIPPIP_20200821_222559.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:25,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853229,xeno-canto,https://xeno-canto.org/853229,https://xeno-canto.org/853229/download,XC853229-PIPPIP_20200821_221223.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:12,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853228,xeno-canto,https://xeno-canto.org/853228,https://xeno-canto.org/853228/download,XC853228-PIPPIP_20200821_221207.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:12,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853227,xeno-canto,https://xeno-canto.org/853227,https://xeno-canto.org/853227/download,XC853227-PIPPIP_20200821_215614.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,21:56,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,21.9,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853199,xeno-canto,https://xeno-canto.org/853199,https://xeno-canto.org/853199/download,XC853199-PIPPIP_20170824_211455.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Molenhoek, De Bongerd",51.7737,5.8797,,2017-08-24,21:14,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,16.0,iPhone,Echo Meter Touch 2 Pro,256000,13:39,819.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853198,xeno-canto,https://xeno-canto.org/853198,https://xeno-canto.org/853198/download,XC853198-PIPPIP_20170807_214112.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Molenhoek/Malden, sprinkhanenreservaat",51.7803,5.8902,,2017-08-07,21:41,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,17.1,iPhone,Echo Meter Touch 2 Pro,256000,0:38,38.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853186,xeno-canto,https://xeno-canto.org/853186,https://xeno-canto.org/853186/download,XC853186-PIPNAT_20200821_223019.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:30,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853063,xeno-canto,https://xeno-canto.org/853063,https://xeno-canto.org/853063/download,XC853063-NYCLEI_20200821_232246.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,23:22,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,19.0,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853062,xeno-canto,https://xeno-canto.org/853062,https://xeno-canto.org/853062/download,XC853062-NYCLEI_20200821_230334.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,23:03,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853061,xeno-canto,https://xeno-canto.org/853061,https://xeno-canto.org/853061/download,XC853061-NYCLEI_20200821_221302.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:13,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
853060,xeno-canto,https://xeno-canto.org/853060,https://xeno-canto.org/853060/download,XC853060-NYCLEI_20200821_221137.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,22:11,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:15,15.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
851724,xeno-canto,https://xeno-canto.org/851724,https://xeno-canto.org/851724/download,XC851724-NOISE_20200821_232240.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,23:22,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,19.0,iPhone,Echo Meter Touch 2 Pro,256000,0:05,5.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
851723,xeno-canto,https://xeno-canto.org/851723,https://xeno-canto.org/851723/download,XC851723-NOISE_20200821_230544.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,Netherlands,"Plasmolen, Riethorsterweg",51.7375,5.9135,,2020-08-21,23:05,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.4,iPhone,Echo Meter Touch 2 Pro,256000,0:05,5.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
851721,xeno-canto,https://xeno-canto.org/851721,https://xeno-canto.org/851721/download,XC851721-NOISE_20200813_175950.wav,,Leptophyes,punctatissima,Leptophyes punctatissima,Speckled Bush-cricket,grasshoppers,France,Lac d'Oredon to Col de Menté (by car),42.9208,0.7198,,2020-08-13,17:59,2023-12-08,Baudewijn Odé,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.7,iPhone,Echo Meter Touch 2 Pro,384000,0:05,5.0,Temperature powered by Visual Crossing Weather (https://www.visualcrossing.com),ok,yes,yes,,
