recording_id,source,source_url,download_url,file_name,local_path,genus,species,species_latin,species_common_en,group,country,location,latitude,longitude,altitude_m,date_recorded,time_recorded,uploaded_date,recordist,license_url,license_class,quality,sound_type,sex,life_stage,method,animal_seen,playback_used,temperature_c,device,microphone,sample_rate_hz,duration_text,duration_s,remarks,quality_flag,usable_for_training,usable_for_public_release,split,notes
967464,xeno-canto,https://xeno-canto.org/967464,https://xeno-canto.org/967464/download,XC967464-G-campestris-d27_Hontoria-de-la-Cantera-ES-BU_2023-06-27_19_14_28_M00006++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Burgos, Hontoria de la Cantera",42.1733,-3.6303,970,2023-06-27,19:14,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,27.0,Pettersson D1000x,,384000,0:17,17.0,"diurnal song, original filename: G-campestris-d27_Hontoria-de-la-Cantera-ES-BU_2023-06-27_19_14_28_M00006++",ok,yes,yes,,
967462,xeno-canto,https://xeno-canto.org/967462,https://xeno-canto.org/967462/download,XC967462-G-campestris-d27_Chasteaux-19_20210530_170117++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chasteaux",45.0784,1.472,160,2021-05-30,17:01,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,27.0,CAT S41,Pettersson U384,384000,0:19,19.0,"diurnal song, original filename: G-campestris-d27_Chasteaux-19_20210530_170117++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=104685783",ok,yes,yes,,
967461,xeno-canto,https://xeno-canto.org/967461,https://xeno-canto.org/967461/download,XC967461-G-campestris-d26_Cristinacce-2A_2022-07-06_20_07_04_M00036++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corse-du-Sud, Cristinacce",42.2231,8.8303,1111,2022-07-06,20:07,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,26.0,Pettersson D1000x,,384000,0:32,32.0,"diurnal song, original filename: G-campestris-d26_Cristinacce-2A_2022-07-06_20_07_04_M00036++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=120817460",ok,yes,yes,,
967460,xeno-canto,https://xeno-canto.org/967460,https://xeno-canto.org/967460/download,XC967460-G-campestris-d25_Chasteaux-19_20210530_123434++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chasteaux",45.0906,1.4741,147,2021-05-30,12:34,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,25.0,CAT S41,Pettersson U384,384000,0:31,31.0,"diurnal song, original filename: G-campestris-d25_Chasteaux-19_20210530_123434++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=104685743",ok,yes,yes,,
967459,xeno-canto,https://xeno-canto.org/967459,https://xeno-canto.org/967459/download,XC967459-G-campestris-d24_Chanteix-19_2020-05-17_16_04_42_M00008++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6383,391,2020-05-17,16:04,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,24.0,Pettersson D1000x,,384000,0:33,33.0,"diurnal song, original filename: G-campestris-d24_Chanteix-19_2020-05-17_16_04_42_M00008++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=88849789",ok,yes,yes,,
967458,xeno-canto,https://xeno-canto.org/967458,https://xeno-canto.org/967458/download,XC967458-G-campestris-d22_Ferrieres-les-Verreries-34_220422_1410_0053S1++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Hérault, Ferrières-les-Verreries",43.8653,3.8247,310,2022-04-22,14:10,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,22.0,Tascam DR-70D,Rode NTG4+,96000,0:37,37.0,"diurnal song, original filename: G-campestris-d22_Ferrieres-les-Verreries-34_220422_1410_0053S1++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=117101810",ok,yes,yes,,
967456,xeno-canto,https://xeno-canto.org/967456,https://xeno-canto.org/967456/download,XC967456-G-campestris-d20_Chanteix-19_220501_1706_0142S1++chant-cour+rivalite.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.3203,1.6359,390,2022-05-01,17:06,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,"courtship song, rivalry song",male,adult,field recording,yes,no,20.0,Tascam DR-70D,Rode NTG4+,96000,0:52,52.0,"diurnal song, original filename: G-campestris-d20_Chanteix-19_220501_1706_0142S1++chant-cour+rivalite, observationlink: https://www.faune-france.org/index.php?m_id=54&id=116915193",ok,yes,yes,,
967455,xeno-canto,https://xeno-canto.org/967455,https://xeno-canto.org/967455/download,XC967455-G-campestris-d20_Chanteix-19_220501_1702_0141S1++chant-cour.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.3203,1.6359,390,2022-05-01,17:02,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,courtship song,male,adult,field recording,yes,no,20.0,Tascam DR-70D,Rode NTG4+,96000,1:03,63.0,"diurnal song, original filename: G-campestris-d20_Chanteix-19_220501_1702_0141S1++chant-cour, observationlink: https://www.faune-france.org/index.php?m_id=54&id=116915193",ok,yes,yes,,
967454,xeno-canto,https://xeno-canto.org/967454,https://xeno-canto.org/967454/download,XC967454-G-campestris-d20_Chanteix-19_220501_1647_0140S1++chant-cour.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.3203,1.6359,390,2022-05-01,16:47,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,courtship song,male,adult,field recording,yes,no,20.0,Tascam DR-70D,Rode NTG4+,96000,0:14,14.0,"diurnal song, original filename: G-campestris-d20_Chanteix-19_220501_1647_0140S1++chant-cour, observationlink: https://www.faune-france.org/index.php?m_id=54&id=116915193",ok,yes,yes,,
967453,xeno-canto,https://xeno-canto.org/967453,https://xeno-canto.org/967453/download,XC967453-G-campestris-d19_Chanteix-19_220426_1834_0069S1++chant-cour.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.3203,1.6359,390,2022-04-26,18:34,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,courtship song,male,adult,field recording,yes,no,19.0,Tascam DR-70D,Rode NTG4+,96000,0:36,36.0,"diurnal song, original filename: G-campestris-d19_Chanteix-19_220426_1834_0069S1++chant-cour, observationlink: https://www.faune-france.org/index.php?m_id=54&id=116915193",ok,yes,yes,,
967448,xeno-canto,https://xeno-canto.org/967448,https://xeno-canto.org/967448/download,XC967448-G-campestris-c18_Chanteix-19_220508_2126_0168S1++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.312,1.6353,383,2022-05-08,21:26,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,18.0,Tascam DR-70D,Rode NTG4+,96000,0:35,35.0,"crepuscular song, original filename: G-campestris-c18_Chanteix-19_220508_2126_0168S1++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=118820266",ok,yes,yes,,
967446,xeno-canto,https://xeno-canto.org/967446,https://xeno-canto.org/967446/download,XC967446-G-campestris-c18_Chanteix-19_220508_2122_0166S1++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.312,1.6353,383,2022-05-08,21:22,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,18.0,Tascam DR-70D,Rode NTG4+,96000,0:30,30.0,"crepuscular song, original filename: G-campestris-c18_Chanteix-19_220508_2122_0166S1++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=118820266",ok,yes,yes,,
967441,xeno-canto,https://xeno-canto.org/967441,https://xeno-canto.org/967441/download,XC967441-G-campestris-c13_Chanteix-19_220504_2128_0160S1++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.3119,1.6357,383,2022-05-04,21:28,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,13.0,Tascam DR-70D,Rode NTG4+,96000,0:32,32.0,"crepuscular song, original filename: G-campestris-c13_Chanteix-19_220504_2128_0160S1++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=116714181",ok,yes,yes,,
957475,xeno-canto,https://xeno-canto.org/957475,https://xeno-canto.org/957475/download,XC957475-Grycampestris097_P14_20240727_180000.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"La Jacetania (near  Candanchú), Huesca, Aragon",42.751,-0.5914,1600,2024-07-27,18:00,2024-12-30,David Martinez Viejo,https://creativecommons.org/licenses/by-nc-nd/4.0/,no_derivatives,B,calling song,male,adult,field recording,no,no,21.0,Audiomoth,Audiomoth,96000,0:36,36.0,LOOP project (IPE-CSIC) PI: Gurutzeta Guillera,ok,no,no,,
957474,xeno-canto,https://xeno-canto.org/957474,https://xeno-canto.org/957474/download,XC957474-Grycampestris089_P12_20240709_120000.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"La Jacetania (near  Canfranc), Huesca, Aragon",42.7299,-0.586,1500,2024-07-09,12:00,2024-12-30,David Martinez Viejo,https://creativecommons.org/licenses/by-nc-nd/4.0/,no_derivatives,B,calling song,male,adult,field recording,no,no,21.0,Audiomoth,Audiomoth,96000,1:00,60.0,LOOP project (IPE-CSIC) PI: Gurutzeta Guillera,ok,no,no,,
957473,xeno-canto,https://xeno-canto.org/957473,https://xeno-canto.org/957473/download,XC957473-Grycampestris068_P11_20240705_120000.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"La Jacetania (near  Canfranc), Huesca, Aragon",42.7296,-0.5873,1500,2024-07-05,12:00,2024-12-30,David Martinez Viejo,https://creativecommons.org/licenses/by-nc-nd/4.0/,no_derivatives,B,calling song,male,adult,field recording,no,no,21.0,Audiomoth,Audiomoth,96000,0:43,43.0,LOOP project (IPE-CSIC) PI: Gurutzeta Guillera,ok,no,no,,
957472,xeno-canto,https://xeno-canto.org/957472,https://xeno-canto.org/957472/download,XC957472-Grycampestris035_P5_20240625_130000.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"La Jacetania (near  Candanchú), Huesca, Aragon",42.756,-0.5947,1700,2024-06-25,13:00,2024-12-30,David Martinez Viejo,https://creativecommons.org/licenses/by-nc-nd/4.0/,no_derivatives,B,calling song,male,adult,field recording,no,no,20.0,Audiomoth,Audiomoth,96000,0:33,33.0,LOOP project (IPE-CSIC) PI: Gurutzeta Guillera,ok,no,no,,
913565,xeno-canto,https://xeno-canto.org/913565,https://xeno-canto.org/913565/download,XC913565-CM-003C_02jun_17h50_GryCam.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Prullans, Lleida, Catalonia",42.3687,1.7521,1000,2024-06-02,17:50,2024-06-16,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,no,no,23.0,Sound Devices MixPre 3 II,naturesound.it 53cm Mid-Side Parabolic Microphone (EM272-EM283),192000,1:02,62.0,High-pass filtered. mixpre3 + 53cm ms parabolic,ok,yes,no,,
913553,xeno-canto,https://xeno-canto.org/913553,https://xeno-canto.org/913553/download,XC913553-CM-001D_02jun_17h35_GryCam_em258.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Prullans, Lleida, Catalonia",42.3687,1.7521,1000,2024-06-02,17:35,2024-06-16,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,courtship song,,,field recording,no,no,23.0,Sound Devices MixPre 3 II,2x Micbooster EM258 Module + 2x Rode VXLR pro,96000,4:34,274.0,High-pass filtered. mixpre3 + 2x em258 module,ok,yes,no,,
1132974,xeno-canto,https://xeno-canto.org/1132974,https://xeno-canto.org/1132974/download,XC1132974-grillo_roiano_120526-202109.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Italy,"Teramo, Province of Teramo, Abruzzo",42.6895,13.6356,900,2026-05-12,20:25,2026-05-13,Dimitri,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,,Zoom H1n,,44100,0:32,32.0,Singing from short grass in a pasture.,review,no,no,,
1107011,xeno-canto,https://xeno-canto.org/1107011,https://xeno-canto.org/1107011/download,XC1107011-260508_0204.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Arrondissement de Millau (near  Salmiech), Aveyron, Occitanie",44.218,2.6189,800,2026-05-08,11:58,2026-05-09,Burooj Ghani,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,courtship song,male,adult,field recording,no,no,,Tascam DR-05XP,,96000,0:15,15.0,,review,no,no,,
1101428,xeno-canto,https://xeno-canto.org/1101428,https://xeno-canto.org/1101428/download,XC1101428-260419_004_Tr1.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Montrabé, Haute-Garonne, Occitanie",43.6362,1.5399,180,2026-04-19,19:40,2026-04-19,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,yes,no,,Zoom F3,MicVerve YH129 Primo EM258,192000,1:13,73.0,High-pass filtered. f3 + mv em258 mono,review,no,no,,
1101421,xeno-canto,https://xeno-canto.org/1101421,https://xeno-canto.org/1101421/download,XC1101421-260419_002_Tr1.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Montrabé, Haute-Garonne, Occitanie",43.6362,1.5399,180,2026-04-19,18:50,2026-04-19,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,,Zoom F3,MicVerve YH129 Primo EM258,96000,1:12,72.0,Same individual as XC1101416. High-pass filtered. f3 + mv em258 mono,review,no,no,,
1101416,xeno-canto,https://xeno-canto.org/1101416,https://xeno-canto.org/1101416/download,XC1101416-260419_001_Tr1.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Montrabé, Haute-Garonne, Occitanie",43.6362,1.5399,180,2026-04-19,18:50,2026-04-19,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,,Zoom F3,MicVerve YH129 Primo EM258,96000,0:14,14.0,High-pass filtered. f3 + mv em258 mono,review,no,no,,
1026372,xeno-canto,https://xeno-canto.org/1026372,https://xeno-canto.org/1026372/download,XC1026372-250804_0189_Xeno-Canto.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Páramos (near  Ordejón de Abajo), Burgos, Castilla y León",42.6447,-4.0585,1000,2025-08-04,15:26,2025-08-05,Antonio Canepa Oneto,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,"calling song, courtship song",male,adult,field recording,no,no,32.0,TASCAM DR-05X,,96000,0:07,7.0,Full Record Available at [https://observation.org/observation/366793803/](https://observation.org/observation/366793803/),review,no,no,,
1009550,xeno-canto,https://xeno-canto.org/1009550,https://xeno-canto.org/1009550/download,XC1009550-CM-010_GryCamp_Pt1_12h20.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Castellnou de Montsec, Pallars Jussà, Lleida, Catalonia",42.0965,0.7686,1000,2025-06-22,12:20,2025-06-27,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,,Sound Devices Mixpre3 mkII,Naiant XX stereo (1st gen),192000,0:47,47.0,High-pass filtered. mixpre3 + xx,review,no,no,,
1006139,xeno-canto,https://xeno-canto.org/1006139,https://xeno-canto.org/1006139/download,XC1006139-CM-026.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Mata-Solana, Pallars Jussà, Lleida, Catalunya",42.0376,1.0024,1100,2025-06-01,15:55,2025-06-13,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,,Sound Devices Mixpre3 II,Sennheiser MKH8070,96000,1:12,72.0,High-pass filtered. mixpre3 + mkh8070,review,no,no,,
1003762,xeno-canto,https://xeno-canto.org/1003762,https://xeno-canto.org/1003762/download,XC1003762-CM-004.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Port de la Creu de Perves, Alta Ribagorça, Lleida, Catalonia",42.3576,0.8427,1300,2025-05-29,17:05,2025-06-03,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,29.0,Sound Devices Mixpre3II,Sennheiser MKH8070,96000,0:34,34.0,High-pass filtered. mixpre3 + mkh8070,review,no,no,,
999603,xeno-canto,https://xeno-canto.org/999603,https://xeno-canto.org/999603/download,XC999603-CM-002C.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Durance, Lot-et-Garonne, Nouvelle-Aquitaine",44.1463,0.1988,130,2025-05-18,17:30,2025-05-19,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,yes,no,27.0,Sound Devices Mixpre3-II,Sennheiser MKH8070,96000,1:32,92.0,High-pass filtered. mixpre3 + mkh8070,review,no,no,,
999484,xeno-canto,https://xeno-canto.org/999484,https://xeno-canto.org/999484/download,XC999484-CM-002A.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Barbaste, Lot-et-Garonne, Nouvelle-Aquitaine",44.1605,0.2105,110,2025-05-18,11:20,2025-05-18,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,yes,no,,Sound Devices Mixpre3-II,Naiant XX stereo (1st gen.),96000,1:50,110.0,Same individual as XC999483. High-pass filtered. mixpre3 + xx,review,no,no,,
999483,xeno-canto,https://xeno-canto.org/999483,https://xeno-canto.org/999483/download,XC999483-CM-001A.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Barbaste, Lot-et-Garonne, Nouvelle-Aquitaine",44.1605,0.2105,110,2025-05-18,11:15,2025-05-18,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,yes,no,,Sound Devices Mixpre3-II,Naiant XX stereo (1st gen.),96000,1:08,68.0,High-pass filtered. mixpre3 + xx,review,no,no,,
998928,xeno-canto,https://xeno-canto.org/998928,https://xeno-canto.org/998928/download,XC998928-CM-004.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Montrabé, Haute-Garonne, Occitanie",43.642,1.5372,170,2025-05-16,20:00,2025-05-16,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,20.0,Sound Devices Mixpre3-II,naturesound.it 53cm parabolic MS (EM272 + EM283),96000,1:22,82.0,High-pass filtered. mixpre3 + 53cm ms parabola,review,no,no,,
998922,xeno-canto,https://xeno-canto.org/998922,https://xeno-canto.org/998922/download,XC998922-CM-003.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Montrabé, Haute-Garonne, Occitanie",43.642,1.5372,170,2025-05-16,19:50,2025-05-16,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,20.0,Sound Devices Mixpre3-II,naturesound.it 53cm parabolic MS (EM272 + EM283),96000,0:53,53.0,High-pass filtered. mixpre3 + 53cm ms parabola,review,no,no,,
996056,xeno-canto,https://xeno-canto.org/996056,https://xeno-canto.org/996056/download,XC996056-CM-013.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Saint-Pé-de-Bigorre, Hautes-Pyrénées, Occitanie",43.0938,-0.1253,460,2025-05-01,20:40,2025-05-08,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,,Sound Devices Mixpre3-II,Sennheiser MKH8070,96000,1:12,72.0,High-pass filtered. mixpre3 + mkh8070,review,no,no,,
990190,xeno-canto,https://xeno-canto.org/990190,https://xeno-canto.org/990190/download,XC990190-CM-005.mp3,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Pin-Balma, Haute-Garonne, Occitanie",43.6337,1.5425,170,2025-04-20,10:10,2025-04-20,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,,Sound Devices Mixpre3-II,naturesound.it 53cm parabolic MS (EM272 + EM283),48000,1:48,108.0,High-pass filtered. mixpre3 + 53cm ms parabola,review,no,no,,
967472,xeno-canto,https://xeno-canto.org/967472,https://xeno-canto.org/967472/download,XC967472-G-campestris-d32_Chanteix-19_220522_1658_0237S1+cht-cour.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.312,1.6353,383,2022-05-22,16:58,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,courtship song,male,adult,field recording,yes,no,32.0,Tascam DR-70D,Rode NTG4+,96000,0:18,18.0,"diurnal song, original filename: G-campestris-d32_Chanteix-19_220522_1658_0237S1+cht-cour, observationlink: https://www.faune-france.org/index.php?m_id=54&id=118820266",review,no,no,,
967465,xeno-canto,https://xeno-canto.org/967465,https://xeno-canto.org/967465/download,XC967465-G-campestris-d27_Vidauban-83_230531_1605_0621S1+.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Var, Vidauban",43.381,6.4409,50,2023-05-31,16:05,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,27.0,Tascam DR-70D,Rode NTG4+,96000,0:15,15.0,"diurnal song, original filename: G-campestris-d27_Vidauban-83_230531_1605_0621S1+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=132888194",review,no,no,,
967457,xeno-canto,https://xeno-canto.org/967457,https://xeno-canto.org/967457/download,XC967457-G-campestris-d22_Ferrieres-les-Verreries-34_220422_1404_0052S1+.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Hérault, Ferrières-les-Verreries",43.8653,3.8247,310,2022-04-22,14:04,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,22.0,Tascam DR-70D,Rode NTG4+,96000,0:32,32.0,"diurnal song, original filename: G-campestris-d22_Ferrieres-les-Verreries-34_220422_1404_0052S1+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=117101810",review,no,no,,
967451,xeno-canto,https://xeno-canto.org/967451,https://xeno-canto.org/967451/download,XC967451-G-campestris-c25_Chanteix-19_220519_2116_0221S1+cht-cour.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.312,1.6353,383,2022-05-19,21:16,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,courtship song,male,adult,field recording,yes,no,25.0,Tascam DR-70D,Rode NTG4+,96000,0:32,32.0,"crepuscular song, original filename: G-campestris-c25_Chanteix-19_220519_2116_0221S1+cht-cour, observationlink: https://www.faune-france.org/index.php?m_id=54&id=118820266",review,no,no,,
967445,xeno-canto,https://xeno-canto.org/967445,https://xeno-canto.org/967445/download,XC967445-G-campestris-c17_Chanteix-19_2021-06-21_22_05_09_M00015+.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.3203,1.6359,390,2021-06-21,22:05,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,17.0,Pettersson D1000x,,384000,0:12,12.0,"crepuscular song, original filename: G-campestris-c17_Chanteix-19_2021-06-21_22_05_09_M00015+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=104799855",review,no,no,,
967444,xeno-canto,https://xeno-canto.org/967444,https://xeno-canto.org/967444/download,XC967444-G-campestris-c14_Chanteix-19_20210422_211055_03+.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.3201,1.6352,386,2021-04-22,21:10,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,14.0,CAT S41,Pettersson U384,96000,0:31,31.0,"crepuscular song, original filename: G-campestris-c14_Chanteix-19_20210422_211055_03+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=102287192",review,no,no,,
930187,xeno-canto,https://xeno-canto.org/930187,https://xeno-canto.org/930187/download,"XC930187-Velarifictorus-micado-140822_003,Абхазия,Пицунда,море,-4-утра,CB.wav",,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Georgia,Bichvinta,43.163,40.3176,0,2014-08-22,04:00,2024-08-27,Albert Lastukhin,https://creativecommons.org/licenses/by-nc-nd/4.0/,no_derivatives,C,calling song,male,adult,field recording,no,no,20.0,,,44100,0:35,35.0,,review,no,no,,
930186,xeno-canto,https://xeno-canto.org/930186,https://xeno-canto.org/930186/download,"XC930186-Velarifictorus-micado-140822_007,Абхазия,Пицунда,предгорье,-5-утра,А.wav",,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Georgia,"Abchasia, Pizunda",43.1905,40.385,80,2014-08-22,06:00,2024-08-27,Albert Lastukhin,https://creativecommons.org/licenses/by-nc-nd/4.0/,no_derivatives,C,calling song,male,adult,field recording,no,no,20.0,,,44100,0:10,10.0,,review,no,no,,
929911,xeno-canto,https://xeno-canto.org/929911,https://xeno-canto.org/929911/download,"XC929911-Velarifictorus-micado-140822_009,Абхазия,Пицунда,горы,солнце-ещё-не-встало,-ВВ+.wav",,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Georgia,"Abchasia, Pizunda",43.1905,40.385,80,2014-08-22,05:30,2024-08-25,Albert Lastukhin,https://creativecommons.org/licenses/by-nc-nd/4.0/,no_derivatives,C,calling song,male,adult,field recording,no,no,19.0,,,44100,1:08,68.0,,review,no,no,,
929909,xeno-canto,https://xeno-canto.org/929909,https://xeno-canto.org/929909/download,"XC929909-Velarifictorus-micado-140822_009,Абхазия,Пицунда,горы,солнце-ещё-не-встало,-В+1.wav",,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Georgia,"Abchasia, Pizunda",43.1905,40.385,80,2014-08-22,05:30,2024-08-25,Albert Lastukhin,https://creativecommons.org/licenses/by-nc-nd/4.0/,no_derivatives,C,calling song,male,adult,field recording,no,no,19.0,,,44100,0:24,24.0,,review,no,no,,
